,time,result,fleet size
0,1218.9806888103485,2552.438041202175,14
1,913.3094420433044,2492.304042972717,13
2,952.7907919883728,2218.159428692049,13
3,1108.910308122635,2339.940649350523,14
4,1174.926296710968,2207.12411453662,15
5,516.3722105026245,2889.1164723359607,15
6,1226.2166533470154,2294.7619432418355,12
7,568.3236169815063,2541.9617854354133,13
8,452.2638170719147,2188.642629294585,13
9,459.9986171722412,2600.093431654781,13
10,814.750247001648,2481.1695218745062,15
11,690.8668849468231,2241.394430657781,13
12,648.7105412483215,2635.825526058325,13
13,806.59636759758,2656.1091420143725,14
14,781.757913351059,2794.1643118140387,15
15,985.4662375450134,2079.399942082213,12
16,707.162966966629,2717.7126058080703,15
17,847.9797410964966,2445.7184527412405,13
18,484.7824912071228,2373.993864866507,13
19,1207.5313398838043,2725.4995001743205,14
