,time,result,fleet size
0,301.4626052379608,2763.709600000798,14
1,450.22028040885925,2676.0990351938876,13
2,282.63998913764954,2449.8691787340113,13
3,570.6420593261719,2386.1885545528717,14
4,291.72075605392456,2432.8548213125937,14
5,547.1398355960846,2650.1068794452513,15
6,316.20019268989563,2465.4352603398693,13
7,217.5004506111145,2781.7117421169814,13
8,346.5464129447937,2262.2829400174664,14
9,216.0289957523346,2686.3121428130034,13
10,738.45214676857,2698.2185823470973,15
11,279.36257791519165,2371.954364013874,12
12,445.92991042137146,2646.910457573413,14
13,463.1357276439667,2805.908470146047,14
14,568.7375092506409,3008.1622722108145,15
15,533.8723726272583,2110.136888948542,12
16,329.0740921497345,2809.64198122262,15
17,261.2084755897522,2717.4062330314964,13
18,707.3690073490143,2172.262080344174,13
19,415.8601784706116,2856.5265462735238,14
