,time,result,fleet size
0,2.0398991107940674,567.0864041090058,3
1,1.1080071926116943,570.0486242516924,3
2,3.8977348804473877,564.8697195708575,3
3,1.731269121170044,575.8487311706974,3
4,2.2956347465515137,576.1400992038144,3
5,1.7587549686431885,570.270616920145,3
6,1.7404358386993408,564.1335817679096,3
7,1.4397201538085938,575.0251186958897,3
8,2.7385101318359375,564.1328933289578,3
9,1.912316083908081,548.3834107202321,3
10,3.452665090560913,567.0910565533011,3
11,3.214466094970703,570.4779757618369,3
12,3.2195651531219482,543.2735896481968,3
13,4.096575975418091,571.2365976038778,3
14,2.8123409748077393,538.9842310705445,3
15,1.2990849018096924,577.0748486090886,3
16,1.1537528038024902,548.9847764303948,3
17,2.146064281463623,549.3505805800177,3
18,1.5183331966400146,566.0967113791284,3
19,2.703381061553955,567.094916976013,3
20,1.1259970664978027,532.0529592827119,3
21,2.489224910736084,570.37172958229,3
22,2.0173521041870117,567.6679111133349,3
23,3.108886957168579,568.7748781266312,3
24,1.7008130550384521,569.7289201822139,3
25,3.946514844894409,539.0778059245573,3
26,2.347475290298462,562.8353601955613,3
27,2.2131283283233643,563.8728753849255,3
28,2.4959239959716797,557.9602823586567,3
29,3.355685234069824,558.0365131850608,3
30,4.521844863891602,538.55739635404,3
31,3.5492231845855713,565.6617202917334,3
32,3.345906972885132,571.4700946936508,3
33,2.4462227821350098,558.399286846932,3
34,3.923569917678833,575.8623557509378,3
35,3.835916042327881,578.2853300298137,3
36,4.097062826156616,568.9967657391616,3
37,1.8011927604675293,531.7859486208355,3
38,4.48026704788208,566.8559064675962,3
39,2.7117421627044678,578.4919235594805,3
40,4.0466978549957275,566.8640554195093,3
41,4.125717878341675,564.4159444441243,3
42,2.704134225845337,571.8789031960259,3
43,1.9098880290985107,556.6686036032738,3
44,1.379343032836914,527.0756876618175,3
45,2.5642249584198,537.0297373158293,3
46,1.8464000225067139,574.190893389499,3
47,1.8555309772491455,574.8325802540577,3
48,3.344115972518921,550.6625546423979,3
49,1.3912780284881592,571.8713972725944,3
50,3.9155330657958984,546.960919257124,3
51,2.0620791912078857,576.2921550907565,3
52,1.708711862564087,559.6383830248801,3
53,3.4723360538482666,575.4431037519732,3
54,4.281299114227295,567.5545194908427,3
55,1.6414079666137695,538.6283576378493,3
56,2.6252968311309814,572.861184728986,3
57,2.4290812015533447,559.9523756008384,3
58,2.008213996887207,576.398704479666,3
59,3.3958871364593506,564.5644588606892,3
60,2.609921932220459,524.5453531751137,3
61,2.7560977935791016,571.0068378239364,3
62,2.903850793838501,539.4027005628725,3
63,5.123118162155151,569.8827451633899,3
64,4.396843910217285,533.3229727198355,3
65,2.69394588470459,574.160734149017,3
66,3.7800920009613037,570.8096184479616,3
67,2.184941053390503,569.5961596929325,3
68,1.0842881202697754,572.9849932335811,3
69,2.867302894592285,556.6244649841194,3
70,2.11588978767395,574.5253365570189,3
71,2.1036741733551025,575.2968836932534,3
72,2.720115900039673,565.2576750419731,3
73,3.0631508827209473,547.8120441501705,3
74,4.534430980682373,555.5429796023972,3
75,1.3235976696014404,545.6312565626112,3
76,2.5389440059661865,573.7435165376398,3
77,3.2756569385528564,554.2282508640682,3
78,1.7338809967041016,575.5885296467995,3
79,2.449998140335083,571.5582171726348,3
80,1.076686143875122,567.5755750018747,3
81,2.667578935623169,577.2196821688281,3
82,1.4749150276184082,569.7897808617314,3
83,2.52054762840271,575.7166755528544,3
84,1.5055217742919922,563.6605281977177,3
85,2.899600028991699,546.5772430079744,3
86,3.5390849113464355,574.7689752422713,3
87,1.9236750602722168,569.2332155437243,3
88,2.2609970569610596,565.4552239594119,3
89,1.1435511112213135,575.5542020400163,3
90,2.528292179107666,574.0825776773219,3
91,2.2449371814727783,555.6441377238361,3
92,2.073434829711914,530.2285678945642,3
93,3.8738532066345215,576.699548987871,3
94,4.220592975616455,557.917852579828,3
