,time,result,fleet size
0,584.0081810951233,2205.0370472826676,14
1,271.2092282772064,2225.0946970190976,13
2,323.7138304710388,2022.017596961079,13
3,333.1417932510376,2134.29508287089,14
4,386.2114782333374,1884.162407161057,15
5,331.5211570262909,2158.279573936903,14
6,541.3897631168365,2146.05717390607,13
7,436.71398520469666,2153.559747146525,13
8,631.5407605171204,1808.1612700914463,13
9,792.2094893455505,1904.1324792931762,13
10,763.1107866764069,2070.802024148284,15
11,327.0838506221771,1887.8875769615365,12
12,253.87897849082947,2027.1707248938014,13
13,415.2470009326935,2308.672249292389,14
14,275.34061908721924,2544.792897549894,15
15,424.7887353897095,1840.2721253639706,13
16,557.9539151191711,2322.3666324334117,15
17,487.23022174835205,2068.997456225798,13
18,384.1770622730255,1954.2216144481606,13
19,421.39515924453735,2588.5328588809443,14
