,time,result,fleet size
0,559.998420715332,2584.1452548763114,14
1,282.79075479507446,2787.2933069329683,13
2,211.2435429096222,2518.4214912770167,13
3,401.7994165420532,2458.1003145936193,14
4,354.7533905506134,2425.7662968045465,15
5,288.7931818962097,2661.726066946619,15
6,266.8985662460327,2413.4090481675835,13
7,306.31482577323914,2402.1506345139865,13
8,226.25622820854187,2249.792317990365,13
9,581.9561653137207,2245.91075203847,12
10,207.55961871147156,2848.6383414048655,15
11,386.8336455821991,2202.7618507583215,13
12,424.7728259563446,2625.3548325863253,14
13,362.85126757621765,2676.782494266893,14
14,631.2032294273376,2715.073201501033,15
15,325.91492915153503,2339.5148419084553,12
16,199.49403929710388,2951.994379959737,15
17,326.22750663757324,2549.5532104820163,13
18,493.2827651500702,2315.8867145215327,13
19,442.9072268009186,2744.7732005064836,14
