,time,result,fleet size
0,59.028143882751465,2612.4762879824298,14
1,75.22391295433044,2549.311680170679,14
2,51.10516691207886,2614.5837216566356,14
3,49.74008011817932,2578.1481866969934,14
4,70.29140496253967,2612.4528433784203,14
5,44.23089408874512,2552.8568681709207,14
6,60.98925590515137,2551.7034293141182,14
7,95.98739790916443,2580.6930943936213,14
8,60.65540671348572,2617.9345251695104,14
9,53.06068801879883,2614.249142446779,14
10,92.96384477615356,2615.82545487938,14
11,60.1488721370697,2590.6430207836847,15
12,77.61455297470093,2585.5537186760225,15
13,142.85372972488403,2604.168330642324,14
14,99.05584383010864,2603.0568030541144,14
15,102.20335721969604,2619.2500843154908,14
16,80.02233481407166,2609.7033900029996,14
17,65.05286312103271,2609.0672424373356,14
18,64.6473741531372,2598.695615296912,14
19,68.2734260559082,2597.030694180383,14
20,57.88247585296631,2578.9515054718254,14
21,72.39748883247375,2615.7661263777954,14
22,85.83993315696716,2614.14482513491,14
23,66.70470976829529,2616.310014647705,14
24,84.62510585784912,2595.779305466022,14
25,76.92244386672974,2581.392160165373,14
26,53.28059697151184,2619.696220504181,14
27,59.96296691894531,2598.0843544639365,14
28,65.77713298797607,2614.3542190088783,14
29,72.0854377746582,2611.1158444002635,14
30,101.92541575431824,2590.3381404556435,14
31,72.99700498580933,2602.4509519492285,14
32,72.51013588905334,2609.0871752582807,14
33,78.25697779655457,2570.036567811991,14
34,73.32593297958374,2550.745287615998,14
35,81.50308918952942,2617.566682341179,14
36,116.54967188835144,2591.3637385362576,14
37,49.263932943344116,2565.227710019427,14
38,75.48478817939758,2603.701621731052,14
39,99.89544081687927,2583.6670452681783,14
40,43.0235869884491,2615.1403383486277,14
41,70.44916009902954,2576.942950635289,14
42,48.73079562187195,2596.637466032103,14
43,98.54978680610657,2614.3210523616344,14
44,55.59647512435913,2597.6851480202045,14
45,119.45872902870178,2608.6423633981067,14
46,63.714765787124634,2565.872093007455,14
47,121.16626405715942,2611.4068534662647,14
48,136.49294209480286,2617.8161586427,14
49,72.33488893508911,2611.162996533574,14
50,82.99292278289795,2550.1593724452946,14
51,144.620756149292,2609.984213552195,14
52,53.45881795883179,2590.557063544976,14
53,87.46319317817688,2615.2700167267876,14
54,64.95755100250244,2602.721553397169,14
55,92.42948412895203,2588.8132454568604,14
56,62.13303899765015,2617.177765100212,14
57,70.72092413902283,2587.1987964196073,14
58,98.1237940788269,2575.585996785093,14
59,57.8787579536438,2606.802425802964,14
60,41.559937953948975,2588.7452632718923,14
61,101.0314712524414,2581.224039936941,14
62,69.23511028289795,2606.7506394358193,14
63,117.92502188682556,2617.830894035646,14
64,70.11507105827332,2466.5308232333746,14
65,60.6463360786438,2588.280013937474,14
66,85.83377194404602,2611.0353458386917,14
67,63.3414089679718,2618.700275984489,14
68,59.250044107437134,2615.2961654796736,14
69,52.963480949401855,2563.7030834781517,14
70,86.7394289970398,2574.9571470387973,14
71,63.13740515708923,2610.041244648899,14
72,51.53161382675171,2593.751399725437,14
73,94.75346899032593,2527.5041257716857,14
74,142.62748908996582,2596.726966170454,14
75,69.7011308670044,2562.0566256005122,14
76,58.283304929733276,2615.217161595639,14
77,75.04612398147583,2549.200350184496,14
78,101.9134693145752,2583.962263656088,14
79,82.62058711051941,2586.7184821915725,14
80,46.6923770904541,2602.5451474294587,14
81,71.52771091461182,2617.6902781919653,14
82,47.03672981262207,2611.7561659102257,14
83,77.77175903320312,2588.6006562053567,14
84,53.97913908958435,2610.0528738674802,14
85,102.7059428691864,2617.5718035090904,14
86,63.331085205078125,2612.9497947910104,14
87,61.28560996055603,2593.085224777629,14
88,85.16112422943115,2599.066999754315,14
89,57.971997022628784,2599.6370490203904,14
90,73.303790807724,2580.7341429074963,14
91,72.68542003631592,2612.99727132594,14
92,183.02101182937622,2613.9799321003825,14
93,80.68160486221313,2605.9494676462405,14
94,78.39949679374695,2593.6679140411925,14
95,67.45714402198792,2589.4975005631413,14
96,89.9111659526825,2573.6940605147893,14
97,89.83600783348083,2545.1423447112898,14
98,54.442952156066895,2587.750204327424,14
99,49.214110136032104,2609.330499147779,14
100,65.25442385673523,2617.7319588373516,14
101,38.81975603103638,2539.4740307742277,14
102,57.158231019973755,2618.373591907335,14
103,65.07118105888367,2599.533541455269,14
104,52.0860710144043,2553.9230708496125,14
105,83.96842193603516,2614.0763767295107,14
106,48.98262619972229,2587.433935628055,14
107,66.23424506187439,2530.604118278871,14
108,54.47255873680115,2551.033550184119,14
109,62.67374086380005,2599.870247605666,14
110,69.28848528862,2578.053349954414,14
111,92.695631980896,2607.923578415266,14
112,69.45930218696594,2592.0280895224214,14
113,60.51893997192383,2601.8503260296984,14
114,68.71545505523682,2589.896592401034,14
115,37.66663384437561,2590.75669194803,14
116,51.12078905105591,2606.9369971958617,14
117,155.72527408599854,2619.407711317247,14
118,69.09265565872192,2614.2268259955663,14
119,62.211143255233765,2541.3098652872104,14
120,64.69174599647522,2599.1007226394063,14
121,74.47975611686707,2602.9796314465057,14
122,89.89850187301636,2583.2610945893834,14
123,61.13836598396301,2566.0156688639004,14
124,53.24320411682129,2605.376547947363,14
125,64.3965539932251,2581.3724023760647,14
126,90.82621002197266,2615.82689813294,14
127,57.57270097732544,2561.804006520323,14
128,133.3953788280487,2612.520559538108,14
129,52.830069065093994,2619.2464878077476,14
130,73.97759318351746,2595.2639490091924,14
131,76.96018886566162,2618.6726558579126,14
132,49.7707998752594,2614.940025917921,14
133,56.83368110656738,2601.5522297543916,14
134,80.58384704589844,2588.2080227171564,14
135,46.74568510055542,2598.953890602752,15
136,51.15956997871399,2608.7266888390595,14
137,152.41212224960327,2619.1434187275568,14
138,75.14141583442688,2616.60557103223,14
139,57.87462401390076,2561.4223331467897,15
140,57.35895895957947,2618.948296728077,14
141,69.20982623100281,2572.5887599539487,14
142,111.49040007591248,2587.1875816935985,14
143,71.67050504684448,2619.4351390488187,14
144,50.93200874328613,2570.597355926712,14
145,140.31572365760803,2580.385470632456,14
146,56.714138984680176,2614.8647088420266,14
147,78.27954888343811,2572.922795682493,14
148,89.05754685401917,2612.490245316445,14
