,time,result,fleet size
0,795.1268374919891,2264.9072464392443,14
1,295.51552295684814,2325.6215024294925,13
2,306.13873958587646,2052.6825059473877,13
3,463.75766825675964,2009.3173602694367,14
4,277.5679988861084,2044.9057295390735,14
5,343.44553399086,2476.005615024592,14
6,407.61923027038574,2092.171591460112,12
7,504.52377104759216,2180.24135101372,13
8,488.6499366760254,1808.0232203600974,13
9,691.7671983242035,2055.5101223708643,12
10,324.75541734695435,2253.2609796188835,14
11,265.086713552475,2287.246532175502,13
12,610.65221118927,2289.3145669470287,13
13,375.6000051498413,2525.3417281180486,14
14,553.4052331447601,2520.55416951151,15
15,452.34507393836975,1838.0945006551503,12
16,605.2530241012573,2340.695386202162,15
17,319.26817560195923,2380.392855015152,13
18,650.370863199234,1846.5703138624629,13
19,621.4216656684875,2182.2751965333937,14
