,time,result,fleet size
0,300,3482.8102645796853,14
1,300,3418.009648088022,14
2,300,3670.900858423838,14
3,300,3620.705908662358,14
4,300,3572.3797728390873,14
5,300,3863.9217208936448,14
6,300,3708.824836613751,14
7,300,3761.022338394636,14
8,300,3660.8660989784303,14
9,300,3632.21833795112,14
10,300,3704.1783772848457,14
11,300,3679.0513235302687,14
12,300,3754.7484224410405,14
13,300,3706.8503136462605,14
14,300,3574.887982306335,14
15,300,3770.370855782843,14
16,300,3587.2863386502745,14
17,300,3553.9663524525918,14
18,300,3756.806175839889,14
19,300,3783.9574496785276,14
20,300,3576.3397153963992,14
21,300,3647.0182125094598,14
22,300,3825.328929642988,14
23,300,3689.492056443929,14
24,300,3708.600226672612,14
25,300,3686.484547193948,14
26,300,3493.143356754237,14
27,300,3617.5962669085106,14
28,300,3904.725794900248,14
29,300,3799.0368460897444,14
30,300,3641.6657311024924,14
31,300,3479.720155708162,14
32,300,3915.3055408739974,14
33,300,3625.213651500645,14
34,300,3710.367981198608,14
35,300,3626.19634520201,14
36,300,3862.5282308221167,14
37,300,3528.2678232184367,14
38,300,3656.8567706111216,14
39,300,3364.584389153324,14
40,300,3843.836401798465,14
41,300,3758.3829449327773,14
42,300,3563.1285141186822,14
43,300,3771.858430835802,14
44,300,3688.038123071437,14
45,300,3732.760440129637,14
46,300,3623.539892958005,14
47,300,3670.0354333852893,14
48,300,3712.4289510053213,14
49,300,3548.336566211671,14
50,300,3676.308138878932,14
51,300,3558.2515430396606,14
52,300,3553.8981783340782,14
53,300,3797.074223091546,14
54,300,3707.788490910128,14
55,300,3590.2067364655195,14
56,300,3669.7172706451665,14
57,300,3724.49534744456,14
58,300,3699.7588958475194,14
59,300,3662.6590710930095,14
60,300,3589.138043600561,14
61,300,3554.301599948832,14
62,300,3582.29733647308,14
63,300,3643.0016627161967,14
64,300,3691.9114670195836,14
65,300,3814.5744198438824,14
66,300,3810.0616462648723,14
67,300,3774.360007778657,14
68,300,3795.502455162538,14
69,300,3849.60716109958,14
70,300,3566.9646246007037,14
71,300,3781.057600715681,14
72,300,3601.85128558984,14
73,300,3760.641047456184,14
74,300,3767.359616382127,14
75,300,3662.6780979570226,14
76,300,3665.895118784858,14
77,300,3595.0948070404625,14
78,300,3862.255247894224,14
79,300,3647.91951986766,14
80,300,3762.6542364828483,14
81,300,3530.6786111096426,14
82,300,3555.798562615371,14
83,300,3646.7815241217786,14
84,300,3500.0592156834346,14
85,300,3601.006541582398,14
86,300,3565.5467987731254,14
87,300,3658.8203702337246,14
88,300,3715.8526361390955,14
89,300,3479.7742787824104,14
90,300,3728.8362938550204,14
91,300,3536.9765110620997,14
92,300,3436.43019234448,14
93,300,3528.7364923585233,14
94,300,3648.700400633316,14
95,300,3758.4320979897516,14
96,300,3648.694688903523,14
97,300,3604.2191585079927,14
98,300,3743.1487803005407,14
99,300,3396.120380605833,14
100,300,3731.7399373109724,14
101,300,3490.8053677586645,14
102,300,3797.3421496758883,14
103,300,3772.2257775870926,14
104,300,3437.3323227102,14
105,300,3642.2105112427016,14
106,300,3753.1426897536367,14
107,300,3815.10504061585,14
108,300,3605.7738031393055,14
109,300,3781.37419116053,14
110,300,3755.3544388006817,14
111,300,3695.248280429263,14
112,300,3900.9553247336034,14
113,300,3723.9799658501024,14
114,300,3444.5535028373524,14
115,300,3732.788585558184,13
116,300,3643.439496057623,14
117,300,3397.8738146876676,14
118,300,3440.029812269267,14
119,300,3719.4373365549372,14
120,300,3533.957953570647,14
121,300,3637.387238451664,14
122,300,3769.4201311241636,14
123,300,3334.373723423427,14
124,300,3704.9305827247967,14
125,300,3687.23151075865,14
126,300,3700.6288075694924,14
127,300,3728.9121789056026,14
128,300,3690.121122861159,14
129,300,3542.7377457038333,14
130,300,3411.1406758515122,14
131,300,3601.1194240888312,14
132,300,3537.3383889983793,14
133,300,3756.2272779067994,14
134,300,3675.969379935065,14
135,300,3733.4347916237257,14
136,300,3754.8834978298037,14
137,300,3515.4786349558576,14
138,300,3646.589036511553,14
139,300,3490.5799419614395,14
140,300,3682.396110197512,14
141,300,3725.076017809201,14
142,300,3459.568441073152,14
143,300,3688.4934838977924,14
144,300,3346.5492567809715,14
145,300,3754.38454663599,14
146,300,3611.6201231563286,14
147,300,3835.1186758525528,14
148,300,3794.7617658980103,14
