,time,result,fleet size
0,300.0,2233.5857935255394,14
1,300.0,2413.9785780912002,14
2,300.0,2237.629500776894,14
3,300.0,2286.500300126986,14
4,191.48671889305115,2160.812367850101,14
5,300.0,2250.8758866255034,14
6,300.0,2283.4924051267985,14
7,300.0,2261.0129626417015,14
8,300.0,2384.470359162344,14
9,300.0,2296.5485871424457,14
10,300.0,2254.453893913894,14
11,300.0,2366.5248459262625,14
12,300.0,2342.949773749352,14
13,300.0,2447.2884014916353,14
14,300.0,2271.2561645191545,14
15,300.0,2385.579788432095,14
16,204.86984515190125,2168.6798021989134,14
17,300.0,2281.4476816814317,14
18,300.0,2387.9967270418156,14
19,300.0,2232.4346051610755,14
20,300.0,2348.833412454054,14
21,300.0,2309.958406123329,14
22,300.0,2200.867307947955,14
23,300.0,2428.1980911939745,14
24,300.0,2254.4246140563287,14
25,300.0,2286.98242883263,14
26,300.0,2363.289205438945,14
27,300.0,2231.652550876741,14
28,300.0,2314.471071184495,14
29,208.2412178516388,2172.794320995702,14
30,300.0,2323.221466954843,14
31,300.0,2358.6064353372467,14
32,300.0,2459.011418340979,14
33,300.0,2386.264851455503,14
34,300.0,2517.611858491757,14
35,300.0,2580.5780545369144,14
36,300.0,2409.120734374758,14
37,300.0,2390.9336448343215,14
38,281.16902327537537,2139.354246941694,14
39,300.0,2206.6578426381666,14
40,300.0,2382.384501415106,14
41,300.0,2309.1035631815316,14
42,300.0,2285.2390796936843,14
43,300.0,2276.6246531194674,14
44,212.50966811180115,2163.0018493167936,14
45,300.0,2274.8227528905786,14
46,300.0,2293.7043814133613,14
47,300.0,2338.910747380644,14
48,300.0,2232.199151530564,14
49,300.0,2198.6929499742178,14
50,300.0,2330.126668027135,14
51,300.0,2358.8611294248476,14
52,300.0,2259.7909234228987,14
53,300.0,2456.5574009582238,14
54,300.0,2299.9569544254605,14
55,142.9584619998932,2164.8727774271765,14
56,300.0,2358.494341459279,14
57,300.0,2257.344766554608,14
58,300.0,2195.0397254785908,14
59,300.0,2500.183755483195,14
60,300.0,2310.959274604709,14
61,300.0,2368.792789477842,14
62,300.0,2214.843662615015,14
63,300.0,2420.2190329306413,14
64,300.0,2238.8349822495998,14
65,300.0,2234.118657105974,14
66,193.03466391563416,2175.002281617711,14
67,300.0,2202.4728436517216,14
68,300.0,2316.8064429596407,14
69,300.0,2273.1023897812606,14
70,300.0,2257.2345034856226,14
71,300.0,2186.5489711768873,14
72,300.0,2390.0390698166793,14
73,199.15109300613403,2155.6383940496007,14
74,300.0,2324.8773830699843,14
75,300.0,2216.507517799151,14
76,300.0,2249.601804156154,14
77,300.0,2535.144404539244,14
78,300.0,2276.16402844262,14
79,300.0,2232.7477997755445,14
80,300.0,2346.960115367657,14
81,300.0,2391.670558781885,14
82,300.0,2263.2572492058953,14
83,300.0,2393.387927318641,14
84,300.0,2257.5631574495737,14
85,300.0,2253.685071208057,14
86,300.0,2342.146782598233,14
87,300.0,2273.190602190114,14
88,300.0,2368.534004625102,14
89,300.0,2361.706504879355,14
90,300.0,2308.3388532067916,14
91,300.0,2327.867255395062,14
92,300.0,2269.503574936941,14
93,300.0,2295.1504459418247,14
94,300.0,2319.9334926322263,14
95,300.0,2419.9458585763005,14
96,300.0,2317.782175400974,14
97,300.0,2313.8682526286693,14
98,300.0,2264.154027722602,14
99,300.0,2259.697483383102,14
100,300.0,2250.1933248183063,14
101,300.0,2230.4993062007,14
102,300.0,2236.093049374087,14
103,300.0,2290.4780029191397,14
104,300.0,2340.612943619412,14
105,300.0,2215.8559488056385,14
106,300.0,2410.521778180346,14
107,300.0,2482.3485973631027,14
108,300.0,2344.3395415886503,14
109,300.0,2303.177119978484,14
110,300.0,2198.585779975215,14
111,300.0,2409.8814490965374,14
112,300.0,2264.7602325706707,14
113,300.0,2486.566345347728,14
114,221.2583270072937,2164.292219886445,14
115,285.8752067089081,2174.5056899908664,14
116,300.0,2230.286575110082,14
117,200.68136191368103,2159.994185046034,14
118,300.0,2393.4099647824128,14
119,300.0,2378.2551933582426,14
120,300.0,2258.7229628550144,14
121,300.0,2286.4319264774367,14
122,300.0,2317.075496465642,14
123,300.0,2232.9382905743514,14
124,300.0,2325.796224873706,14
125,300.0,2290.4693875588864,14
126,300.0,2365.167815762995,14
127,300.0,2247.1799396498945,14
128,300.0,2214.847989074205,14
129,300.0,2187.3028664506733,14
130,300.0,2233.3511350199105,14
131,300.0,2281.103408884115,14
132,300.0,2329.556347386462,14
133,300.0,2403.6411386892532,14
134,300.0,2207.8925403797593,14
135,300.0,2262.383622372052,14
136,300.0,2429.696061483871,14
137,300.0,2289.872946803094,14
138,300.0,2340.258168839412,14
139,300.0,2384.586401613374,14
140,300.0,2337.97519537576,14
141,141.87393808364868,2149.432301313598,14
142,300.0,2431.9912512254064,14
143,300.0,2429.6940655208,14
144,300.0,2390.5841545053217,14
145,300.0,2377.7594724942633,14
146,300.0,2296.534534578825,14
147,300.0,2234.415401428449,14
148,300.0,2245.656246812954,14
